SalePrice,PID,Lot Frontage,Lot Area,Street,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Heating,Central Air,Electrical,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Gr Liv Area,Functional,Screen Porch,Pool Area,Yr Sold,Sale Type
149000,527402200,NA,11241,Pave,"NAmes",1Fam,1Story,6,7,1970,Gable,GasA,Y,SBrkr,1,0,2,5,1004,Typ,0,0,2010,WD
135000,535354050,60,9600,Pave,"NAmes",1Fam,1.5Unf,5,7,1949,Gable,GasA,Y,SBrkr,1,0,2,4,893,Typ,0,0,2007,WD
412500,528166120,110,13688,Pave,NridgHt,1Fam,2Story,9,5,2003,Gable,GasA,Y,SBrkr,2,1,3,10,2668,Typ,0,0,2008,WD
143500,907202130,NA,9286,Pave,CollgCr,1Fam,1Story,5,7,1977,Gable,GasA,Y,SBrkr,1,1,3,5,1268,Typ,0,0,2009,WD
290000,533215040,42,4385,Pave,Somerst,TwnhsE,1Story,9,5,2001,Gable,GasA,Y,SBrkr,1,1,2,5,1419,Typ,0,0,2008,WD
257500,528431070,78,10206,Pave,Somerst,1Fam,1Story,8,5,2008,Gable,GasA,Y,SBrkr,2,1,3,7,1658,Typ,0,0,2009,WD
130000,535181140,70,12198,Pave,"NAmes",1Fam,1Story,5,6,1955,Gable,GasA,Y,SBrkr,1,0,3,7,1411,Typ,0,0,2007,COD
745000,528320050,160,15623,Pave,NoRidge,1Fam,2Story,10,5,1996,Hip,GasA,Y,SBrkr,3,1,4,10,4476,Typ,0,555,2007,WD
144000,902328100,65,8850,Pave,OldTown,1Fam,2.5Unf,7,6,1916,Gable,GasA,Y,SBrkr,1,0,3,7,1690,Typ,0,0,2006,ConLw
170440,528218060,65,10237,Pave,Gilbert,1Fam,2Story,6,5,2005,Gable,GasA,Y,SBrkr,2,1,3,8,1456,Typ,0,0,2006,New
78000,911225110,60,8520,Grvl,IDOTRR,1Fam,1.5Fin,3,5,1916,Gable,GasA,N,SBrkr,1,0,2,6,936,Typ,0,0,2006,WD
170000,924100070,77,10010,Pave,Mitchel,1Fam,1Story,5,5,1974,Gable,GasA,Y,SBrkr,1,0,2,6,1389,Typ,0,0,2006,WD
125600,905403060,50,5190,Pave,Edwards,1Fam,1.5Fin,7,5,1948,Gable,GasA,Y,SBrkr,1,0,2,5,1079,Typ,0,0,2008,WD
150000,905476160,42,7711,Pave,Edwards,Duplex,1Story,4,3,1977,Gable,GasA,Y,SBrkr,2,0,4,8,1440,Typ,0,0,2007,Oth
167840,907420050,64,8334,Pave,CollgCr,1Fam,1Story,6,5,2006,Gable,GasA,Y,SBrkr,2,0,3,6,1330,Typ,0,0,2007,New
82000,908201110,65,6012,Pave,Edwards,Duplex,1Story,4,5,1955,Gable,GasA,N,SBrkr,2,0,2,6,1152,Typ,0,0,2008,WD
379000,528120130,102,12151,Pave,NridgHt,1Fam,2Story,9,5,2005,Gable,GasA,Y,SBrkr,2,1,3,9,2331,Typ,0,0,2008,WD
159900,904301100,NA,10547,Pave,Edwards,Duplex,SFoyer,5,5,1978,Gable,GasA,Y,SBrkr,2,0,2,6,1152,Typ,0,0,2009,WD
244000,528280230,NA,12224,Pave,Gilbert,1Fam,2Story,6,5,2000,Gable,GasA,Y,SBrkr,2,1,3,7,2054,Typ,0,0,2009,WD
144500,905426200,65,11479,Pave,Edwards,1Fam,1Story,6,7,1950,Gable,GasA,Y,SBrkr,1,0,3,6,1074,Typ,0,0,2010,WD
119916,532377020,60,6360,Pave,Sawyer,1Fam,1Story,5,5,1963,Hip,GasA,Y,SBrkr,1,0,3,5,864,Typ,0,0,2008,COD
535000,527214060,82,16052,Pave,StoneBr,1Fam,2Story,10,5,2006,Hip,GasA,Y,SBrkr,2,1,4,11,2698,Typ,0,0,2006,New
184750,908154205,130,40094,Pave,Edwards,1Fam,2Story,10,5,2007,Hip,GasA,Y,SBrkr,3,1,3,11,4676,Typ,0,0,2007,New
113000,902300090,33,4456,Pave,OldTown,2fmCon,2Story,4,5,1920,Gable,GasA,Y,SBrkr,2,0,2,8,1452,Typ,0,0,2009,New
156932,528222050,73,8499,Pave,Gilbert,1Fam,2Story,6,5,2006,Gable,GasA,Y,SBrkr,2,1,3,6,1412,Typ,0,0,2007,New
115000,535325290,60,10434,Pave,"NAmes",1Fam,1Story,4,5,1955,Gable,GasA,Y,SBrkr,1,0,2,5,1005,Typ,0,0,2009,WD
111500,902110120,56,7745,Pave,OldTown,2fmCon,1.5Fin,4,6,1900,Gable,GasA,N,SBrkr,2,0,4,9,1951,Typ,0,0,2006,WD
163000,902326060,60,10800,Pave,OldTown,2fmCon,1.5Fin,6,7,1905,Gable,GasA,N,SBrkr,2,0,3,7,1912,Typ,0,0,2008,WD
137000,907230240,NA,3612,Pave,Landmrk,Twnhs,2Story,6,5,1993,Gable,GasA,Y,SBrkr,2,1,3,5,1320,Typ,0,0,2006,WD
130500,923277030,60,6600,Pave,Mitchel,1Fam,1Story,5,9,1982,Gable,GasA,Y,SBrkr,1,0,3,5,816,Typ,0,0,2008,WD
110000,534451110,NA,7015,Pave,BrkSide,1Fam,1.5Fin,5,4,1950,Gable,GasA,Y,SBrkr,1,0,3,5,1203,Typ,0,0,2009,WD
100500,527450520,21,1890,Pave,BrDale,Twnhs,2Story,6,6,1972,Gable,GasA,Y,SBrkr,1,1,2,5,987,Typ,0,0,2008,WD
159950,535402070,85,13400,Pave,"NAmes",1Fam,SLvl,5,5,1966,Gable,GasA,Y,SBrkr,1,0,3,6,1086,Typ,0,0,2006,WD
170000,909452102,NA,17871,Pave,Crawfor,1Fam,1Story,4,5,1995,Gable,GasA,Y,SBrkr,2,0,4,7,1680,Typ,0,0,2007,WD
180000,907192150,72,11317,Pave,CollgCr,1Fam,2Story,7,5,2003,Gable,GasA,Y,SBrkr,2,1,3,8,1668,Typ,0,0,2007,WD
57625,912251110,109,21780,Grvl,IDOTRR,1Fam,1Story,2,4,1910,Gable,GasA,N,FuseA,1,0,1,4,810,Min1,0,0,2009,ConLD
209200,923202005,97,8940,Pave,Mitchel,Duplex,SFoyer,7,5,1997,Gable,GasA,Y,SBrkr,2,0,2,8,1344,Typ,0,0,2008,WD
193879,906380180,64,6762,Pave,CollgCr,1Fam,1Story,7,5,2006,Gable,GasA,Y,SBrkr,2,0,2,6,1294,Typ,0,0,2006,New
80000,905200160,NA,9000,Pave,Sawyer,1Fam,1Story,5,3,1959,Gable,GasA,Y,SBrkr,1,0,3,5,1006,Typ,0,0,2008,WD
136000,903427040,60,8520,Pave,OldTown,1Fam,1.5Fin,6,7,1916,Gable,GasW,N,SBrkr,2,0,5,10,2526,Typ,0,0,2007,CWD
188000,907187030,57,8924,Pave,CollgCr,1Fam,2Story,7,5,1998,Gable,GasA,Y,SBrkr,2,1,3,8,1724,Typ,0,0,2008,WD
158000,534202180,80,9600,Pave,"NAmes",1Fam,SLvl,5,7,1967,Gable,GasA,Y,SBrkr,1,0,3,6,1141,Typ,0,0,2006,WD
103500,908275110,70,11767,Pave,Edwards,1Fam,1Story,5,5,1956,Hip,GasA,Y,SBrkr,1,0,2,7,1560,Min1,0,0,2009,WD
86000,905476170,58,9098,Pave,Edwards,1Fam,1Story,4,7,1920,Gable,GasA,Y,SBrkr,1,0,2,5,605,Typ,0,0,2007,WD
300000,528120170,77,10872,Pave,NridgHt,1Fam,1Story,9,5,2006,Gable,GasA,Y,SBrkr,2,0,2,6,1531,Typ,0,0,2009,WD
250764,916325040,NA,50102,Pave,Timber,1Fam,1Story,6,5,1958,Gable,GasA,Y,SBrkr,1,0,2,6,1650,Typ,138,0,2006,WD
143500,905107140,71,8197,Pave,Sawyer,1Fam,1Story,6,5,1977,Gable,GasA,Y,SBrkr,1,1,3,7,1285,Typ,0,0,2007,WD
225000,906394040,78,9316,Pave,CollgCr,1Fam,1Story,7,5,2005,Gable,GasA,Y,SBrkr,2,0,3,7,1614,Typ,0,0,2006,WD
148800,533223050,NA,5105,Pave,Somerst,TwnhsE,2Story,7,5,2004,Gable,GasA,Y,SBrkr,2,1,2,4,1102,Typ,0,0,2007,WD
189000,531384030,43,14565,Pave,SawyerW,1Fam,2Story,7,5,1994,Gable,GasA,Y,SBrkr,2,1,3,6,1657,Typ,0,0,2008,WD
215000,528235160,59,11796,Pave,Gilbert,1Fam,2Story,7,5,2004,Gable,GasA,Y,SBrkr,2,1,4,8,1959,Typ,0,0,2007,WD
55000,903454060,70,5600,Pave,IDOTRR,2fmCon,2Story,4,5,1930,Hip,GasA,N,SBrkr,2,0,3,7,1092,Mod,0,0,2010,WD
131000,923251180,160,20000,Pave,Mitchel,1Fam,1Story,5,7,1960,Gable,GasA,Y,SBrkr,1,0,4,7,1224,Typ,0,0,2006,WD
105500,527451330,21,1680,Pave,BrDale,Twnhs,2Story,5,5,1971,Gable,GasA,Y,SBrkr,1,1,3,6,1092,Typ,0,0,2010,WD
200500,907185060,70,8750,Pave,CollgCr,1Fam,2Story,6,5,1998,Gable,GasA,Y,SBrkr,2,1,3,7,1682,Typ,0,0,2010,WD
178000,535101020,75,11380,Pave,"NAmes",1Fam,SFoyer,6,8,1966,Gable,GasA,Y,SBrkr,1,0,2,5,1128,Typ,0,0,2010,WD
159900,905451330,68,9571,Pave,Edwards,1Fam,1Story,5,6,1956,Hip,GasA,Y,FuseA,1,0,3,6,1509,Typ,576,0,2008,WD
178740,528228415,NA,3072,Pave,Blmngtn,TwnhsE,1Story,7,5,2004,Hip,GasA,Y,SBrkr,2,0,2,6,1414,Typ,0,0,2006,WD
98000,534276190,74,7785,Pave,"NAmes",1Fam,1Story,5,5,1956,Gable,GasA,Y,SBrkr,1,0,2,6,1014,Typ,200,0,2008,WD
124500,526302110,74,13008,Pave,"NAmes",1Fam,1Story,6,5,1956,Gable,GasA,Y,SBrkr,1,0,2,5,882,Typ,0,0,2009,WD
173500,907414070,65,8769,Pave,CollgCr,1Fam,1Story,7,5,2005,Gable,GasA,Y,SBrkr,2,0,2,5,1190,Typ,0,0,2007,WD
143000,902110090,69,5805,Pave,OldTown,1Fam,1Story,5,7,1957,Hip,GasA,Y,SBrkr,1,0,3,6,1347,Typ,0,0,2010,WD
142100,535151110,60,8250,Pave,"NAmes",1Fam,1Story,5,7,1963,Gable,GasA,Y,SBrkr,1,0,3,6,1053,Typ,109,0,2007,WD
264132,528429080,75,14587,Pave,Somerst,1Fam,1Story,9,5,2008,Gable,GasA,Y,SBrkr,2,0,2,6,1506,Typ,0,0,2008,New
120000,535478070,74,7400,Pave,"NAmes",1Fam,1Story,7,6,1962,Gable,GasA,Y,SBrkr,1,0,3,6,1045,Typ,0,0,2006,WD
80400,902102100,60,4800,Pave,OldTown,1Fam,1.5Fin,4,5,1900,Hip,GasA,Y,SBrkr,1,0,3,9,1844,Min2,0,0,2010,COD
123000,907227080,60,7200,Pave,CollgCr,1Fam,1Story,5,5,1972,Hip,GasA,Y,SBrkr,1,0,2,6,894,Typ,0,0,2009,WD
144000,531453140,NA,9180,Pave,SawyerW,1Fam,SFoyer,5,7,1983,Gable,GasA,Y,SBrkr,1,0,2,5,884,Typ,0,0,2007,WD
119000,910203090,58,8155,Pave,IDOTRR,1Fam,1.5Fin,5,7,1930,Gable,GasA,Y,FuseA,1,0,4,7,1200,Typ,0,0,2008,WD
143500,535403190,62,8010,Pave,"NAmes",1Fam,1Story,6,9,1958,Hip,GasA,Y,SBrkr,1,0,2,6,951,Typ,0,0,2009,WD
118000,908201040,50,9405,Pave,Edwards,1Fam,1Story,5,9,1947,Hip,GasA,Y,SBrkr,1,0,2,4,698,Typ,0,0,2009,WD
180000,535303030,95,14250,Pave,"NAmes",1Fam,1Story,6,5,1957,Gable,GasA,Y,SBrkr,2,0,3,6,1790,Typ,0,0,2008,WD
211000,907131120,NA,9531,Pave,CollgCr,1Fam,2Story,6,5,1998,Gable,GasA,Y,SBrkr,2,1,3,7,1796,Typ,0,0,2007,WD
106500,534276290,NA,8339,Pave,"NAmes",1Fam,1Story,5,7,1959,Gable,GasA,Y,SBrkr,1,0,3,5,882,Typ,0,0,2007,WD
280000,528142090,107,11362,Pave,NridgHt,1Fam,1Story,8,5,2004,Gable,GasA,Y,SBrkr,2,0,3,7,1836,Typ,0,0,2009,WD
82000,908250030,74,10206,Pave,Edwards,1Fam,1Story,3,3,1952,Flat,GasW,N,FuseF,1,0,2,4,944,Min1,0,0,2009,WD
132000,902105110,60,9600,Pave,OldTown,1Fam,2Story,5,7,1910,Gable,GasA,Y,SBrkr,2,0,2,7,1432,Typ,0,0,2007,WD
118964,906226070,64,7018,Pave,SawyerW,Duplex,1Story,5,5,1979,Gable,GasA,Y,SBrkr,2,0,4,8,1535,Typ,0,0,2009,WD
269500,528142150,90,12878,Pave,NridgHt,1Fam,1Story,7,5,2003,Hip,GasA,Y,SBrkr,2,0,3,8,1760,Typ,0,0,2009,WD
381000,909282030,NA,14100,Pave,Crawfor,1Fam,1.5Fin,8,9,1935,Gable,GasA,Y,SBrkr,3,1,4,11,3447,Typ,0,0,2008,WD
240000,907285040,80,10000,Pave,CollgCr,1Fam,2Story,8,5,1995,Gable,GasA,Y,SBrkr,2,1,3,8,2090,Typ,0,0,2007,WD
116500,903452090,60,7518,Pave,IDOTRR,1Fam,2Story,5,8,1910,Gable,GasA,Y,SBrkr,1,0,3,7,1330,Typ,0,0,2006,WD
141000,531363060,63,7500,Pave,SawyerW,1Fam,1Story,7,5,2004,Gable,GasA,Y,SBrkr,1,0,3,6,1080,Typ,0,0,2008,WD
165000,905201120,NA,13284,Pave,Sawyer,1Fam,1Story,5,5,1954,Gable,GasA,Y,SBrkr,1,0,3,6,1383,Typ,0,0,2008,WD
180500,534403410,NA,14112,Pave,"NAmes",1Fam,SLvl,5,7,1964,Hip,GasA,Y,SBrkr,1,0,3,6,1152,Typ,0,0,2010,WD
168000,528294050,64,7848,Pave,Gilbert,1Fam,SLvl,7,6,1999,Gable,GasA,Y,SBrkr,2,1,3,7,1430,Typ,0,0,2009,WD
119600,911103060,75,8250,Pave,IDOTRR,2fmCon,2Story,5,6,1895,Gable,GasA,N,SBrkr,2,0,4,9,1991,Typ,0,0,2007,WD
170000,531376070,81,9260,Pave,SawyerW,1Fam,1Story,7,5,2007,Gable,GasA,Y,SBrkr,2,0,3,6,1162,Typ,0,0,2008,WD
163000,531382110,50,8480,Pave,SawyerW,1Fam,2Story,6,5,1993,Gable,GasA,Y,SBrkr,2,1,3,7,1680,Typ,0,0,2008,WD
172000,527358090,NA,9927,Pave,NWAmes,1Fam,SFoyer,7,5,1976,Gable,GasA,Y,SBrkr,1,0,2,5,1083,Typ,0,0,2006,WD
173000,905351089,NA,2887,Pave,ClearCr,1Fam,1Story,6,5,1996,Gable,GasA,Y,SBrkr,1,0,2,6,1291,Typ,0,0,2008,WD
174500,909425060,75,12000,Pave,Crawfor,1Fam,2Story,7,7,1941,Gable,GasA,Y,SBrkr,1,1,3,7,1564,Typ,0,0,2009,WD
93500,535454060,60,8544,Pave,"NAmes",Duplex,1Story,3,4,1950,Gable,GasA,N,FuseF,2,0,2,6,1040,Typ,0,0,2006,WD
130000,535302140,NA,12774,Pave,"NAmes",1Fam,1Story,5,5,1953,Hip,GasW,N,SBrkr,1,0,2,5,950,Typ,0,0,2008,WD
165000,923203190,NA,4500,Pave,Mitchel,TwnhsE,1Story,6,5,1999,Hip,GasA,Y,SBrkr,2,0,2,5,1224,Typ,0,0,2009,WD
128000,527452100,NA,4928,Pave,NPkVill,TwnhsE,1Story,6,5,1976,Gable,GasA,Y,SBrkr,2,0,2,5,958,Typ,0,0,2007,WD
318000,528102130,93,12085,Pave,NridgHt,1Fam,1Story,8,5,2007,Hip,GasA,Y,SBrkr,2,0,3,7,1734,Typ,0,0,2007,New
140000,903425110,50,10300,Pave,OldTown,1Fam,2Story,7,6,1921,Gable,GasA,Y,SBrkr,2,0,3,9,1710,Typ,0,0,2010,WD
120000,535178040,70,8750,Pave,"NAmes",1Fam,1Story,5,5,1956,Gable,GasA,Y,SBrkr,1,0,3,6,1202,Typ,0,0,2009,COD
76500,902401060,100,9045,Pave,OldTown,2fmCon,2Story,5,3,1910,Gable,Grav,N,FuseF,2,0,4,12,2256,Typ,0,0,2010,WD
324000,528138010,102,13514,Pave,NridgHt,1Fam,1Story,9,5,2008,Hip,GasA,Y,SBrkr,2,0,3,7,1808,Typ,0,0,2009,WD
135000,535403210,90,10454,Pave,"NAmes",1Fam,1Story,6,6,1957,Hip,GasA,Y,FuseA,1,0,3,5,1105,Typ,0,0,2009,WD
120875,532378050,NA,13052,Pave,Sawyer,1Fam,1Story,5,6,1965,Gable,GasA,Y,SBrkr,1,1,3,5,1024,Typ,0,0,2006,WD
129500,905102170,70,11200,Pave,Sawyer,1Fam,1Story,5,5,1965,Hip,GasA,Y,SBrkr,1,0,3,5,1040,Typ,0,0,2008,WD
127000,535476240,80,7936,Pave,"NAmes",1Fam,1Story,6,6,1963,Hip,GasA,Y,SBrkr,1,0,3,6,1045,Typ,0,0,2009,WD
239000,916384150,89,10991,Pave,Timber,1Fam,1Story,8,5,2007,Gable,GasA,Y,SBrkr,2,0,3,7,1571,Typ,0,0,2007,New
241500,905401045,73,39104,Pave,ClearCr,1Fam,1Story,7,7,1954,Flat,GasA,Y,SBrkr,1,0,2,5,1363,Mod,0,0,2008,WD
179000,904301070,60,10800,Pave,Edwards,Duplex,1Story,5,5,1987,Gable,GasA,Y,SBrkr,3,0,3,5,1200,Typ,0,0,2009,WD
190000,905351150,NA,5271,Pave,ClearCr,1Fam,1Story,7,5,1986,Gable,GasA,Y,SBrkr,1,1,2,6,1453,Typ,184,0,2006,WD
233170,528144020,79,9541,Pave,NridgHt,1Fam,1Story,7,5,2009,Gable,GasA,Y,SBrkr,2,0,3,7,1502,Typ,0,0,2009,New
167500,916386080,73,9735,Pave,Timber,1Fam,SLvl,5,5,2006,Gable,GasA,Y,NA,2,1,3,7,1394,Typ,0,0,2008,WD
81400,535454030,60,8544,Pave,"NAmes",Duplex,1Story,3,4,1950,Gable,Wall,N,FuseF,2,0,2,6,1040,Typ,0,0,2006,WD
179900,906201022,114,10357,Pave,SawyerW,1Fam,1Story,7,5,1990,Hip,GasA,Y,SBrkr,2,0,3,6,1442,Typ,0,0,2007,WD
162500,534127140,NA,8723,Pave,NWAmes,1Fam,SFoyer,6,6,1969,Gable,GasA,Y,SBrkr,1,0,3,6,1082,Typ,0,0,2007,WD
148000,535457090,81,7635,Pave,"NAmes",1Fam,1Story,5,6,1960,Gable,GasA,Y,SBrkr,1,1,3,6,1175,Typ,0,0,2010,WD
84900,908102060,67,8777,Pave,Edwards,1Fam,1Story,3,6,1945,Gable,GasA,N,SBrkr,1,0,2,5,640,Min1,0,0,2010,ConLD
232600,528477030,81,11216,Pave,Somerst,1Fam,1Story,8,5,2006,Gable,GasA,Y,SBrkr,2,0,3,7,1489,Typ,0,0,2006,New
164000,527225035,152,12134,Pave,Gilbert,1Fam,1.5Fin,8,7,1988,Gable,GasA,Y,SBrkr,2,0,4,8,1752,Typ,0,0,2010,WD
147500,535450100,60,12144,Pave,"NAmes",1Fam,1.5Fin,4,6,1950,Gable,GasA,Y,SBrkr,1,1,3,6,1521,Min2,0,0,2006,WD
236500,909428170,56,26073,Pave,Crawfor,1Fam,1Story,5,5,1956,Gable,GasA,Y,FuseA,2,1,3,7,1898,Typ,0,0,2008,WD
149900,526302030,NA,11027,Pave,"NAmes",1Fam,1Story,6,5,1954,Hip,GasA,Y,SBrkr,2,0,2,5,1293,Typ,0,0,2006,WD
147500,909252220,63,15564,Pave,Crawfor,1Fam,1.5Fin,6,6,1914,Gable,GasA,Y,SBrkr,1,0,3,6,1264,Typ,0,0,2008,WD
145000,534128050,80,11040,Pave,NWAmes,1Fam,1Story,6,7,1971,Gable,GasA,Y,SBrkr,2,0,3,5,1258,Typ,0,0,2008,COD
143900,532376090,40,13673,Pave,Sawyer,1Fam,1Story,5,5,1962,Gable,GasA,Y,SBrkr,1,1,3,8,1696,Min2,0,0,2007,WD
141500,909252170,53,6720,Pave,Crawfor,1Fam,2Story,6,7,1921,Gable,GasA,N,SBrkr,1,0,3,7,1436,Typ,0,0,2007,CWD
82375,903481100,60,10320,Pave,IDOTRR,2fmCon,2Story,3,3,1915,Gable,GasA,N,FuseF,2,0,3,8,1344,Typ,0,0,2008,WD
82500,534450150,50,5330,Pave,BrkSide,1Fam,1Story,4,7,1940,Hip,GasA,Y,SBrkr,1,0,2,5,708,Typ,0,0,2009,WD
470000,527256120,90,18261,Pave,StoneBr,1Fam,1Story,9,5,2005,Hip,GasA,Y,SBrkr,2,1,3,8,2000,Typ,123,0,2006,WD
462000,528102140,110,14257,Pave,NridgHt,1Fam,2Story,9,5,2007,Hip,GasA,Y,SBrkr,3,1,4,10,2772,Typ,0,0,2009,WD
285000,528168040,93,11999,Pave,NridgHt,1Fam,2Story,8,5,2003,Hip,GasA,Y,SBrkr,2,1,4,10,2374,Typ,0,0,2007,WD
137000,909254010,53,7155,Pave,Crawfor,1Fam,2Story,7,8,1918,Gambrel,GasA,Y,SBrkr,1,0,3,6,1228,Typ,195,0,2009,WD
256900,534128190,80,10400,Pave,NWAmes,1Fam,2Story,6,7,1967,Gable,GasA,Y,SBrkr,2,1,5,8,2640,Typ,168,0,2009,WD
94750,908127040,73,10921,Pave,Edwards,1Fam,1Story,4,5,1965,Hip,GasA,Y,FuseF,1,0,3,6,960,Typ,0,0,2007,WD
86900,535377100,60,7008,Pave,OldTown,1Fam,1.5Fin,4,8,1900,Gable,GasA,Y,SBrkr,1,0,1,5,720,Typ,0,0,2006,WD
189000,531451280,70,11218,Pave,SawyerW,1Fam,2Story,6,5,1992,Gable,GasA,Y,SBrkr,2,1,3,8,1845,Typ,0,0,2010,WD
140750,902403070,60,10560,Pave,OldTown,1Fam,2Story,6,7,1922,Gable,GasA,Y,SBrkr,1,1,2,6,1470,Min1,0,0,2010,WD
80900,911102180,52,5150,Pave,IDOTRR,1Fam,1.5Fin,4,7,1910,Gable,GasA,N,FuseA,1,0,2,5,1049,Typ,0,0,2008,WD
185485,528228555,53,3710,Pave,Blmngtn,1Fam,1Story,7,5,2007,Gable,GasA,Y,SBrkr,2,0,2,6,1266,Typ,0,0,2007,New
250000,916403130,NA,11170,Pave,Timber,1Fam,2Story,7,5,1990,Gable,GasA,Y,SBrkr,2,1,4,8,2514,Typ,0,0,2006,WD
167900,535476370,80,9760,Pave,"NAmes",1Fam,2Story,6,6,1964,Gable,GasA,Y,SBrkr,1,1,4,7,1611,Typ,189,0,2008,WD
183500,527158020,NA,8076,Pave,Gilbert,1Fam,1Story,6,6,1993,Gable,GasA,Y,SBrkr,2,0,3,6,1169,Typ,144,0,2006,WD
179900,907412090,85,11049,Pave,CollgCr,1Fam,1Story,8,5,2007,Gable,GasA,Y,SBrkr,2,0,3,7,1234,Typ,0,0,2008,WD
105000,526350040,80,11622,Pave,"NAmes",1Fam,1Story,5,6,1961,Gable,GasA,Y,SBrkr,1,0,2,5,896,Typ,120,0,2010,WD
176000,535300120,120,19296,Pave,"NAmes",1Fam,SLvl,6,5,1962,Gable,GasA,Y,SBrkr,1,0,3,6,1382,Typ,0,0,2009,WD
200000,527353020,80,10928,Pave,NWAmes,1Fam,1Story,6,6,1978,Gable,GasA,Y,SBrkr,2,0,3,7,1671,Typ,0,0,2009,WD
194000,533251130,NA,16157,Pave,Veenker,1Fam,SLvl,5,7,1978,Gable,GasA,Y,SBrkr,1,1,2,5,1432,Typ,0,0,2007,WD
234000,528228325,NA,3196,Pave,Blmngtn,TwnhsE,1Story,7,5,2003,Gable,GasA,Y,SBrkr,2,0,2,7,1557,Typ,0,0,2006,WD
279700,533250190,50,9466,Pave,Veenker,TwnhsE,1Story,8,5,1994,Gable,GasA,Y,SBrkr,1,1,1,5,1494,Typ,217,0,2007,WD
210250,528228280,43,3087,Pave,Blmngtn,TwnhsE,1Story,7,5,2006,Gable,GasA,Y,SBrkr,2,0,2,6,1364,Typ,0,0,2006,New
150000,903234220,51,6120,Pave,BrkSide,1Fam,1.5Fin,5,6,1938,Gable,GasA,Y,FuseA,2,0,3,6,1582,Typ,0,0,2009,WD
80000,535380130,60,10818,Pave,OldTown,1Fam,1.5Fin,4,4,1910,Gable,GasA,Y,FuseA,1,1,4,7,1760,Typ,0,0,2006,COD
131000,535303110,53,8128,Pave,"NAmes",1Fam,1Story,6,7,1954,Hip,GasA,Y,SBrkr,1,0,3,6,1062,Typ,0,0,2009,WD
169500,535477130,69,7590,Pave,"NAmes",1Fam,2Story,5,5,1962,Gable,GasA,Y,SBrkr,2,0,4,8,1812,Typ,0,0,2007,WD
127000,907227060,60,7200,Pave,CollgCr,1Fam,1Story,5,5,1972,Gable,GasA,Y,SBrkr,1,0,3,5,864,Typ,0,0,2007,WD
287000,907255020,NA,9240,Pave,CollgCr,1Fam,2Story,8,5,2001,Gable,GasA,Y,SBrkr,2,1,3,7,2263,Typ,189,0,2008,WD
185000,527165230,NA,7980,Pave,Gilbert,1Fam,1Story,6,7,1992,Gable,GasA,Y,SBrkr,2,0,3,6,1187,Typ,0,0,2010,WD
177500,527161040,57,8923,Pave,Gilbert,1Fam,SLvl,7,5,1998,Gable,GasA,Y,SBrkr,2,1,3,7,1382,Typ,0,0,2009,WD
373000,533350020,94,17778,Pave,Veenker,1Fam,1Story,8,5,1981,Hip,GasA,Y,SBrkr,2,0,2,7,2497,Typ,0,0,2007,WD
187750,528488130,60,7200,Pave,Somerst,1Fam,1Story,7,5,2006,Gable,GasA,Y,SBrkr,2,0,2,5,1301,Typ,0,0,2006,New
155000,902128150,60,10800,Pave,OldTown,2fmCon,1.5Fin,6,6,1940,Gable,GasA,Y,SBrkr,2,0,3,8,1436,Typ,0,0,2008,Con
109500,903234050,51,6120,Pave,OldTown,1Fam,1Story,6,5,1923,Gable,GasA,Y,SBrkr,1,0,2,5,1068,Typ,0,0,2010,WD
256000,528482020,85,10625,Pave,Somerst,1Fam,1Story,8,5,2007,Gable,GasA,Y,SBrkr,2,0,3,7,1660,Typ,0,0,2008,WD
103000,1007100110,NA,56600,Pave,IDOTRR,1Fam,2.5Unf,5,1,1900,Hip,GasA,Y,SBrkr,2,0,4,7,1836,Maj1,0,0,2008,WD
195000,528228345,NA,3940,Pave,Blmngtn,TwnhsE,1Story,7,5,2003,Gable,GasA,Y,SBrkr,2,0,2,6,1455,Typ,144,0,2008,WD
386250,528166060,103,13472,Pave,NridgHt,1Fam,1Story,10,5,2003,Hip,GasA,Y,SBrkr,2,0,3,8,2392,Typ,0,0,2009,WD
127500,908103310,38,7840,Pave,Edwards,Duplex,SFoyer,6,5,1975,Flat,GasA,Y,SBrkr,2,0,4,4,1012,Typ,0,0,2006,WD
301000,533242090,NA,8010,Pave,Somerst,1Fam,2Story,8,5,2003,Hip,GasA,Y,SBrkr,2,1,3,8,2048,Typ,180,0,2007,WD
183000,534127210,NA,11104,Pave,NWAmes,1Fam,SLvl,6,6,1969,Gable,GasA,Y,SBrkr,2,0,4,7,1427,Typ,216,0,2008,WD
64000,534451020,51,3500,Pave,BrkSide,1Fam,1.5Fin,3,5,1945,Gable,GasA,N,FuseA,1,0,2,4,670,Typ,0,0,2007,WD
190000,907414020,63,8487,Pave,CollgCr,1Fam,1Story,7,5,2004,Gable,GasA,Y,SBrkr,2,0,3,6,1500,Typ,0,0,2009,WD
178900,528218050,65,10237,Pave,Gilbert,1Fam,2Story,6,5,2005,Gable,GasA,Y,SBrkr,2,1,3,8,1484,Typ,0,0,2007,New
390000,528118030,108,13418,Pave,NridgHt,1Fam,2Story,9,5,2006,Hip,GasA,Y,SBrkr,2,1,4,9,2748,Typ,0,0,2008,WD
